[34m[1mdetect: [0mweights=['/kaggle/working/yolov5/detection/car-detection/weights/best.pt'], source=/kaggle/input/video-data/traffic_test.mp4, data=data/coco128.yaml, imgsz=[640, 640], conf_thres=0.25, iou_thres=0.45, max_det=1000, device=, view_img=False, save_txt=False, save_format=0, save_csv=False, save_conf=False, save_crop=False, nosave=False, classes=None, agnostic_nms=False, augment=False, visualize=False, update=False, project=detection, name=traffic_test_inference, exist_ok=True, line_thickness=3, hide_labels=False, hide_conf=False, half=False, dnn=False, vid_stride=1
YOLOv5 🚀 v7.0-421-g79c4c31d Python-3.11.11 torch-2.6.0+cu124 CUDA:0 (Tesla T4, 15095MiB)

Fusing layers... 
Model summary: 157 layers, 7015519 parameters, 0 gradients, 15.8 GFLOPs
video 1/1 (1522/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 7 cars, 9 not-cars, 7.5ms
video 1/1 (1523/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 7 cars, 10 not-cars, 7.5ms
video 1/1 (1524/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 7 cars, 10 not-cars, 7.5ms
video 1/1 (1525/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 7 cars, 10 not-cars, 7.5ms
video 1/1 (1526/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 7 cars, 10 not-cars, 7.5ms
video 1/1 (1527/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 10 not-cars, 7.5ms
video 1/1 (1528/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 10 not-cars, 7.5ms
video 1/1 (1529/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 8 not-cars, 7.5ms
video 1/1 (1530/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 8 not-cars, 7.5ms
video 1/1 (1531/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 10 not-cars, 7.5ms
video 1/1 (1532/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 9 not-cars, 7.5ms
video 1/1 (1533/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 8 not-cars, 7.5ms
video 1/1 (1534/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 8 not-cars, 7.5ms
video 1/1 (1535/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 7 cars, 8 not-cars, 7.5ms
video 1/1 (1536/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 7 cars, 9 not-cars, 7.5ms
video 1/1 (1537/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 7 cars, 9 not-cars, 7.5ms
video 1/1 (1538/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 7 cars, 10 not-cars, 7.5ms
video 1/1 (1539/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 10 not-cars, 7.5ms
video 1/1 (1540/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 9 not-cars, 7.5ms
video 1/1 (1541/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 8 not-cars, 7.5ms
video 1/1 (1542/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 10 not-cars, 7.5ms
video 1/1 (1543/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 10 not-cars, 7.5ms
video 1/1 (1544/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 10 not-cars, 7.5ms
video 1/1 (1545/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 10 not-cars, 7.5ms
video 1/1 (1546/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 10 not-cars, 7.5ms
video 1/1 (1547/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 10 not-cars, 7.5ms
video 1/1 (1548/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 7 cars, 11 not-cars, 7.5ms
video 1/1 (1549/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 7 cars, 11 not-cars, 7.5ms
video 1/1 (1550/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 7 cars, 13 not-cars, 7.5ms
video 1/1 (1551/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 7 cars, 11 not-cars, 7.5ms
video 1/1 (1552/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 7 cars, 11 not-cars, 7.5ms
video 1/1 (1553/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 11 not-cars, 7.5ms
video 1/1 (1554/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 10 not-cars, 7.5ms
video 1/1 (1555/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 10 not-cars, 7.5ms
video 1/1 (1556/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 12 not-cars, 7.5ms
video 1/1 (1557/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 7 cars, 11 not-cars, 7.5ms
video 1/1 (1558/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 7 cars, 11 not-cars, 7.5ms
video 1/1 (1559/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 7 cars, 12 not-cars, 7.5ms
video 1/1 (1560/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 7 cars, 12 not-cars, 7.5ms
video 1/1 (1561/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 7 cars, 13 not-cars, 7.5ms
video 1/1 (1562/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 7 cars, 12 not-cars, 7.5ms
video 1/1 (1563/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 13 not-cars, 7.5ms
video 1/1 (1564/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 13 not-cars, 7.5ms
video 1/1 (1565/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 13 not-cars, 7.5ms
video 1/1 (1566/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 14 not-cars, 7.5ms
video 1/1 (1567/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 11 not-cars, 7.5ms
video 1/1 (1568/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 10 not-cars, 8.2ms
video 1/1 (1569/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 10 not-cars, 7.5ms
video 1/1 (1570/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 10 not-cars, 7.5ms
video 1/1 (1571/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 7 cars, 11 not-cars, 7.5ms
video 1/1 (1572/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 7 cars, 10 not-cars, 7.5ms
video 1/1 (1573/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 7 cars, 12 not-cars, 7.5ms
video 1/1 (1574/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 5 cars, 12 not-cars, 7.5ms
video 1/1 (1575/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 12 not-cars, 7.5ms
video 1/1 (1576/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 12 not-cars, 7.5ms
video 1/1 (1577/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 12 not-cars, 7.5ms
video 1/1 (1578/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 5 cars, 10 not-cars, 7.5ms
video 1/1 (1579/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 11 not-cars, 7.6ms
video 1/1 (1580/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 10 not-cars, 7.5ms
video 1/1 (1581/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 11 not-cars, 7.5ms
video 1/1 (1582/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 11 not-cars, 7.5ms
video 1/1 (1583/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 11 not-cars, 7.6ms
video 1/1 (1584/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 10 not-cars, 7.5ms
video 1/1 (1585/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 11 not-cars, 7.5ms
video 1/1 (1586/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 11 not-cars, 7.5ms
video 1/1 (1587/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 11 not-cars, 7.5ms
video 1/1 (1588/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 7 cars, 11 not-cars, 7.5ms
video 1/1 (1589/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 7 cars, 12 not-cars, 7.5ms
video 1/1 (1590/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 8 cars, 12 not-cars, 7.5ms
video 1/1 (1591/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 7 cars, 12 not-cars, 7.5ms
video 1/1 (1592/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 11 not-cars, 7.5ms
video 1/1 (1593/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 13 not-cars, 7.5ms
video 1/1 (1594/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 5 cars, 12 not-cars, 7.5ms
video 1/1 (1595/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 5 cars, 12 not-cars, 7.5ms
video 1/1 (1596/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 5 cars, 12 not-cars, 7.5ms
video 1/1 (1597/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 5 cars, 12 not-cars, 7.5ms
video 1/1 (1598/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 5 cars, 11 not-cars, 7.5ms
video 1/1 (1599/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 11 not-cars, 7.5ms
video 1/1 (1600/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 11 not-cars, 7.5ms
video 1/1 (1601/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 11 not-cars, 7.5ms
video 1/1 (1602/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 13 not-cars, 7.5ms
video 1/1 (1603/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 12 not-cars, 7.5ms
video 1/1 (1604/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 5 cars, 13 not-cars, 7.5ms
video 1/1 (1605/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 5 cars, 13 not-cars, 7.5ms
video 1/1 (1606/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 14 not-cars, 7.5ms
video 1/1 (1607/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 5 cars, 14 not-cars, 7.5ms
video 1/1 (1608/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 7 cars, 17 not-cars, 7.5ms
video 1/1 (1609/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 7 cars, 17 not-cars, 7.5ms
video 1/1 (1610/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 7 cars, 17 not-cars, 7.5ms
video 1/1 (1611/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 7 cars, 17 not-cars, 7.5ms
video 1/1 (1612/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 18 not-cars, 7.5ms
video 1/1 (1613/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 16 not-cars, 8.1ms
video 1/1 (1614/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 5 cars, 12 not-cars, 7.5ms
video 1/1 (1615/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 14 not-cars, 7.5ms
video 1/1 (1616/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 12 not-cars, 7.5ms
video 1/1 (1617/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 17 not-cars, 7.6ms
video 1/1 (1618/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 17 not-cars, 7.5ms
video 1/1 (1619/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 17 not-cars, 7.5ms
video 1/1 (1620/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 7 cars, 14 not-cars, 7.5ms
video 1/1 (1621/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 16 not-cars, 7.7ms
video 1/1 (1622/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 16 not-cars, 7.5ms
video 1/1 (1623/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 15 not-cars, 7.5ms
video 1/1 (1624/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 7 cars, 15 not-cars, 7.8ms
video 1/1 (1625/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 7 cars, 14 not-cars, 7.5ms
video 1/1 (1626/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 7 cars, 14 not-cars, 7.5ms
video 1/1 (1627/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 7 cars, 14 not-cars, 7.5ms
video 1/1 (1628/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 7 cars, 14 not-cars, 7.5ms
video 1/1 (1629/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 5 cars, 13 not-cars, 7.5ms
video 1/1 (1630/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 14 not-cars, 7.5ms
video 1/1 (1631/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 14 not-cars, 7.5ms
video 1/1 (1632/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 13 not-cars, 7.5ms
video 1/1 (1633/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 14 not-cars, 7.5ms
video 1/1 (1634/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 13 not-cars, 7.5ms
video 1/1 (1635/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 13 not-cars, 7.5ms
video 1/1 (1636/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 14 not-cars, 7.5ms
video 1/1 (1637/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 14 not-cars, 7.5ms
video 1/1 (1638/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 15 not-cars, 7.5ms
video 1/1 (1639/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 15 not-cars, 7.5ms
video 1/1 (1640/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 16 not-cars, 7.5ms
video 1/1 (1641/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 14 not-cars, 7.5ms
video 1/1 (1642/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 14 not-cars, 7.5ms
video 1/1 (1643/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 14 not-cars, 7.5ms
video 1/1 (1644/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 7 cars, 14 not-cars, 7.5ms
video 1/1 (1645/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 7 cars, 14 not-cars, 7.5ms
video 1/1 (1646/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 7 cars, 15 not-cars, 7.5ms
video 1/1 (1647/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 7 cars, 14 not-cars, 7.6ms
video 1/1 (1648/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 7 cars, 14 not-cars, 7.5ms
video 1/1 (1649/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 12 not-cars, 7.5ms
video 1/1 (1650/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 12 not-cars, 7.5ms
video 1/1 (1651/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 13 not-cars, 7.8ms
video 1/1 (1652/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 12 not-cars, 7.5ms
video 1/1 (1653/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 13 not-cars, 7.5ms
video 1/1 (1654/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 13 not-cars, 7.5ms
video 1/1 (1655/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 12 not-cars, 7.5ms
video 1/1 (1656/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 7 cars, 14 not-cars, 7.5ms
video 1/1 (1657/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 12 not-cars, 7.5ms
video 1/1 (1658/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 11 not-cars, 7.5ms
video 1/1 (1659/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 14 not-cars, 7.5ms
video 1/1 (1660/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 14 not-cars, 7.5ms
video 1/1 (1661/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 13 not-cars, 7.5ms
video 1/1 (1662/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 7 cars, 14 not-cars, 7.5ms
video 1/1 (1663/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 7 cars, 13 not-cars, 7.5ms
video 1/1 (1664/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 7 cars, 13 not-cars, 7.5ms
video 1/1 (1665/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 13 not-cars, 7.5ms
video 1/1 (1666/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 13 not-cars, 7.5ms
video 1/1 (1667/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 7 cars, 12 not-cars, 7.5ms
video 1/1 (1668/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 11 not-cars, 7.5ms
video 1/1 (1669/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 12 not-cars, 7.5ms
video 1/1 (1670/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 13 not-cars, 7.8ms
video 1/1 (1671/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 11 not-cars, 7.5ms
video 1/1 (1672/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 11 not-cars, 7.5ms
video 1/1 (1673/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 11 not-cars, 7.5ms
video 1/1 (1674/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 11 not-cars, 7.5ms
video 1/1 (1675/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 12 not-cars, 7.5ms
video 1/1 (1676/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 13 not-cars, 7.5ms
video 1/1 (1677/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 13 not-cars, 7.5ms
video 1/1 (1678/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 13 not-cars, 7.5ms
video 1/1 (1679/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 12 not-cars, 7.5ms
video 1/1 (1680/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 12 not-cars, 7.5ms
video 1/1 (1681/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 10 not-cars, 7.6ms
video 1/1 (1682/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 8 not-cars, 7.5ms
video 1/1 (1683/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 11 not-cars, 7.5ms
video 1/1 (1684/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 11 not-cars, 7.5ms
video 1/1 (1685/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 11 not-cars, 7.5ms
video 1/1 (1686/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 5 cars, 9 not-cars, 7.5ms
video 1/1 (1687/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 8 not-cars, 7.5ms
video 1/1 (1688/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 8 not-cars, 7.5ms
video 1/1 (1689/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 5 cars, 9 not-cars, 7.5ms
video 1/1 (1690/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 5 cars, 9 not-cars, 7.5ms
video 1/1 (1691/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 5 cars, 8 not-cars, 7.5ms
video 1/1 (1692/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 5 cars, 8 not-cars, 7.5ms
video 1/1 (1693/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 5 cars, 8 not-cars, 7.5ms
video 1/1 (1694/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 5 cars, 8 not-cars, 7.5ms
video 1/1 (1695/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 5 cars, 8 not-cars, 7.5ms
video 1/1 (1696/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 5 cars, 8 not-cars, 7.5ms
video 1/1 (1697/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 8 not-cars, 7.5ms
video 1/1 (1698/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 5 cars, 8 not-cars, 7.5ms
video 1/1 (1699/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 4 cars, 9 not-cars, 7.5ms
video 1/1 (1700/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 5 cars, 8 not-cars, 7.5ms
video 1/1 (1701/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 5 cars, 8 not-cars, 7.5ms
video 1/1 (1702/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 5 cars, 8 not-cars, 7.5ms
video 1/1 (1703/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 5 cars, 8 not-cars, 7.5ms
video 1/1 (1704/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 5 cars, 9 not-cars, 7.5ms
video 1/1 (1705/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 5 cars, 9 not-cars, 7.5ms
video 1/1 (1706/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 5 cars, 9 not-cars, 7.5ms
video 1/1 (1707/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 5 cars, 10 not-cars, 7.5ms
video 1/1 (1708/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 5 cars, 10 not-cars, 7.5ms
video 1/1 (1709/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 10 not-cars, 7.5ms
video 1/1 (1710/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 5 cars, 10 not-cars, 7.5ms
video 1/1 (1711/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 5 cars, 8 not-cars, 7.5ms
video 1/1 (1712/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 5 cars, 8 not-cars, 7.5ms
video 1/1 (1713/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 5 cars, 9 not-cars, 7.5ms
video 1/1 (1714/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 5 cars, 9 not-cars, 7.5ms
video 1/1 (1715/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 5 cars, 8 not-cars, 7.5ms
video 1/1 (1716/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 5 cars, 8 not-cars, 7.5ms
video 1/1 (1717/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 5 cars, 7 not-cars, 7.5ms
video 1/1 (1718/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 5 cars, 7 not-cars, 7.5ms
video 1/1 (1719/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 5 cars, 6 not-cars, 7.5ms
video 1/1 (1720/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 5 cars, 6 not-cars, 7.5ms
video 1/1 (1721/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 5 not-cars, 7.5ms
video 1/1 (1722/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 6 not-cars, 7.5ms
video 1/1 (1723/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 4 not-cars, 7.5ms
video 1/1 (1724/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 7 cars, 6 not-cars, 7.5ms
video 1/1 (1725/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 7 cars, 5 not-cars, 7.5ms
video 1/1 (1726/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 7 cars, 5 not-cars, 7.5ms
video 1/1 (1727/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 7 cars, 6 not-cars, 7.5ms
video 1/1 (1728/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 5 not-cars, 7.5ms
video 1/1 (1729/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 5 cars, 7 not-cars, 7.5ms
video 1/1 (1730/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 5 cars, 9 not-cars, 7.5ms
video 1/1 (1731/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 5 cars, 9 not-cars, 7.5ms
video 1/1 (1732/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 5 cars, 9 not-cars, 7.5ms
video 1/1 (1733/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 9 not-cars, 7.5ms
video 1/1 (1734/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 7 not-cars, 7.5ms
video 1/1 (1735/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 6 not-cars, 7.5ms
video 1/1 (1736/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 7 cars, 6 not-cars, 7.5ms
video 1/1 (1737/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 7 cars, 4 not-cars, 7.5ms
video 1/1 (1738/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 7 cars, 5 not-cars, 7.5ms
video 1/1 (1739/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 7 cars, 6 not-cars, 7.5ms
video 1/1 (1740/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 7 not-cars, 7.5ms
video 1/1 (1741/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 7 not-cars, 7.5ms
video 1/1 (1742/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 8 not-cars, 7.5ms
video 1/1 (1743/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 7 not-cars, 7.5ms
video 1/1 (1744/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 7 not-cars, 7.5ms
video 1/1 (1745/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 5 cars, 7 not-cars, 7.5ms
video 1/1 (1746/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 7 not-cars, 7.5ms
video 1/1 (1747/5920) /kaggle/input/video-data/traffic_test.mp4: 384x640 6 cars, 7 not-cars, 7.6ms
